id,belongs_to_collection,budget,homepage,originally_english,overview,produced_in_us,release_date,revenue,runtime,english,tagline,title,vote_average,keywords,cast,crew,red,green,blue,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,Amblin Entertainment,Canal+,Columbia Pictures,Columbia Pictures Corporation,Dimension Films,DreamWorks SKG,Dune Entertainment,Fox 2000 Pictures,Fox Searchlight Pictures,Lionsgate,Metro-Goldwyn-Mayer (MGM),Miramax Films,New Line Cinema,Paramount Pictures,Regency Enterprises,Relativity Media,StudioCanal,Summit Entertainment,Touchstone Pictures,TriStar Pictures,Twentieth Century Fox Film Corporation,United Artists,Universal Pictures,Village Roadshow Pictures,Walt Disney Pictures,Warner Bros.,Working Title Films
26602,0,34000000,0,1,"A coming-of-age romantic comedy set against the backdrop of the Cape Cod Baseball League. Local boy Ryan Dunne (Freddie Prinze Jr.), now a pitcher for Boston College, meets Tenley Parrish (Jessica Biel), the daughter of a wealthy couple who summer on the Cape. Ryan and Tenley fall in love, much to the chagrin of their families, while Ryan clings to one last hope of being discovered and signed to a pro baseball contract.",1,730719,19693891.0,108.0,1,Are you game?,Summer Catch,4.8,"['beach', 'baseball', 'sport', 'bikini', 'party', 'love', 'romance', 'pool', 'summer', 'flashback']","['Freddie Prinze Jr.', 'Jessica Biel', 'Fred Ward']","['Mike Tollin', 'Kevin Falls']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26670,0,12000000,0,1,A travelling theater group has so much action going on behind-the-scenes it almost ruins the performances.,1,727277,2280148.0,101.0,1,0,Noises Off...,7.0,"['theatre play', 'backstage']","['Carol Burnett', 'Michael Caine', 'Denholm Elliott']","['Peter Bogdanovich', 'Marty Kaplan', 'Michael Frayn']",218,219,214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26688,0,12500000,0,1,"When five sorority girls inadvertently cause the murder of one of their sisters in a prank gone wrong, they agree to keep the matter to themselves and never speak of it again, so they can get on with their lives. This proves easier said than done, when after graduation a mysterious killer goes after the five of them and anyone who knows their secret.",1,733659,27206120.0,101.0,1,The Sisters of Theta Pi Are Dying To Keep a Secret.,Sorority Row,5.3,"['female nudity', 'graduation', 'serial killer', 'blood', 'slasher', 'killer', 'horror movie remade', 'sorority house', 'axe']","['Rumer Willis', 'Briana Evigan', 'Jamie Chung']","['Joanna Colbert', 'Josh Stolberg', 'Mike Karz']",3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26748,0,5000000,0,1,"When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.",1,728831,13269963.0,135.0,1,John Sayles invites you to return to the scene of the crime.,Lone Star,6.9,"['sheriff', 'family secrets', 'neo-western', 'dark secrets']","['Chris Cooper', 'Matthew McConaughey', 'Elizabeth Peña']","['John Sayles', 'R. Paul Miller', 'Maggie Renzi']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26791,0,1000000,0,1,"Wes Clayton is a lawman and a bishop in a Mormon community called Brigham. The town is shaken when a woman from California is found murdered. Clayton and his young deputy work with an FBI agent sent to investigate. As a civil and spiritual leader in the frightened town, Clayton must uncover the town's deepest secrets, find the murderer and keep Brigham from ripping itself apart.",1,730574,852206.0,119.0,1,0,Brigham City,7.3,[],"['Richard Dutcher', 'Matthew A. Brown', 'Wilford Brimley']",['Richard Dutcher'],251,252,247,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26899,0,800000,0,1,"Duncan Mudge, mid-teens, lives apart from his rural world populated by his distant father and rough local kids. His main companionship is a chicken left after his mother's death until the neighbor's son befriends him.",1,731232,62852.0,94.0,1,0,The Mudge Boy,7.3,"['chicken', 'bullying', 'rape of a male', 'misfit', 'homosexuality', 'independent film', 'coming of age', 'gay sex']","['Emile Hirsch', 'Tom Guiry', 'Richard Jenkins']",['Michael Burke'],241,242,244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26978,0,15000000,0,1,"Three women makes an emergency landing on a planet plagued with a fatal disease, but are captured by dictator Overdog. Adventurer Wolff goes there to rescue them and meets Niki, the only Earthling left from a medical expedition. Combining their talents, they try to rescue the women.",1,724050,16500000.0,90.0,1,"Journey with Wolff and Niki, an interstellar adventurer and young rebel. On a mission to rescue three stranded women from a planet no one has warned them about. Because no one has ever returned.",Spacehunter: Adventures in the Forbidden Zone,5.1,"['alien planet', 'forbidden zone', 'waif']","['Peter Strauss', 'Molly Ringwald', 'Michael Ironside']","['Don Carmody', 'John Dunning', 'David Preston']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27004,0,7000000,0,1,"A stroke of good luck turns lethal for Sam Phelan and his wife Leslie when they are faced with a life-changing decision that brings strange and sinister Pyke Kubic to their doorstep. As Pyke leads Sam and Leslie on a tumultuous adventure through the streets of Chicago, each are pulled deeper and deeper into a desperate spiral of deception and violence – all in the name of money.",1,733773,46488.0,108.0,1,0,Ca$h,6.0,"['independent film', 'money']","['Sean Bean', 'Chris Hemsworth', 'Victoria Profeta']","['Heidi Levitt', 'John R. Leonetti', 'Robert Primes']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27017,0,802000,0,1,"Set during WW I, Palmer and Hayden team up as vaudeville artists. Harry Palmer deliberately injures his hand to avoid being drafted to the army. Later, he makes up for this. WW I patriotism for a WW II audience, very sentimental, great musical episodes and songs.",1,709229,4371000.0,104.0,1,She's a Yankee Doodle Girlie !,For Me and My Gal,6.2,"['world war i', 'musical']","['Judy Garland', 'Gene Kelly', 'George Murphy']","['Arthur Freed', 'Fred F. Finklehoffe', 'Busby Berkeley']",232,234,221,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27022,0,150000000,1,1,"Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",1,733966,215283742.0,109.0,1,It's The Coolest Job Ever.,The Sorcerer's Apprentice,5.9,"['witch', 'fire', 'wolf', 'fountain', 'magic', 'book', 'castle', 'water', 'apprentice', 'training', 'merlin', 'love', 'mission', 'sorcerer', 'dragon', 'aftercreditsstinger', 'apprendista', 'morgana']","['Nicolas Cage', 'Jay Baruchel', 'Monica Bellucci']","['Jon Turteltaub', 'Scott Chestnut', 'Doug Miro']",1,6,10,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27023,0,3800000,1,1,An ex-gambler is lured back into the game by a veteran insurance-fraud investigator.,1,733568,111731.0,84.0,1,0,Saint John of Las Vegas,5.9,"['independent film', 'aftercreditsstinger']","['Steve Buscemi', 'Romany Malco', 'Tim Blake Nelson']",['Hue Rhodes'],7,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27029,0,3500000,0,1,Gabrielle Van Der Mal gave up everything to become a nun. But her faith and her vows are forever being tested: first in the missionary Congo hospital where she assists the brilliant and handsome Dr. Fortunati and then at the mother house in France when World War II has broken out and the nuns are forbidden by the order to take sides.,1,715313,12800000.0,149.0,1,Her Faith Remained Strong and True in the Face of Africa's Terrors!,The Nun's Story,7.4,"['nurse', 'missionary', 'nun', 'belgium', 'sanitarium', 'female protagonist', 'hospital', 'tuberculosis', 'congo', 'convent', 'thinness', 'obedience']","['Audrey Hepburn', 'Peter Finch', 'Peggy Ashcroft']","['Franz Planer', 'Franz Waxman', 'Alexandre Trauner']",6,5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27046,1,5000000,1,0,"Zhenya and Nadya go their separate ways. Nadya stuck with her bureaucrat boyfriend, married him and had a daughter, also called Nadya. Zhenya married and had a son, Konstantin. Both later divorced.  More than 30 years later, Konstantin ends up drunk in the flat where the younger Nadya finds him. He is there as part of a convoluted ruse by his father's friends to get Zhenya back into the arms of the woman with whom he shared a magical night. The waylaid son is the bait to get Zhenya back to Leningrad, now called St. Petersburg. One romance is rekindled and another between the son and daughter is struck up.",0,733031,55635037.0,125.0,0,0,The Irony of Fate. The Sequel,4.7,[],"['Konstantin Khabenskiy', 'Elizaveta Boyarskaya', 'Sergei Bezrukov']","['Timur Bekmambetov', 'Eldar Ryazanov', 'Emil Braginskiy']",16,37,82,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27064,0,5000000,0,1,"A fictional account of the life of Japanese author Yukio Mishima told in four parts. The first three parts relate events in three of his novels: The temple of the Golden Pavilion, Kyoko's House, and Ranaway Horses. The last part depicts the events of 25th November 1970.",1,724776,502758.0,121.0,1,0,Mishima: A Life in Four Chapters,7.7,"['suicide', 'japanese', 'identity', 'patriotism', 'nationalism', ""coup d'etat"", 'author', 'art']","['Ken Ogata', 'Gô Rijû', 'Masato Aizawa']","['George Lucas', 'Francis Ford Coppola', 'Paul Schrader']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27150,0,4500000,0,1,"A Texas sheriff tries kung fu on an ax killer who, revived by doctors, cannot be killed.",1,723637,10500000.0,103.0,1,"He's an indestructible man fused with powers beyond comprehension. An unstoppable terror who in one final showdown, will push Chuck Norris to his limits. And beyond.",Silent Rage,5.0,"['male nudity', 'female nudity', 'martial arts', 'kung fu', 'showdown', 'sheriff', 'texas', 'nudity', 'human experimentation', 'murder', 'hospital fight', 'axe murder', 'taekwondo', 'hand to hand combat', 'regeneration']","['Chuck Norris', 'Ron Silver', 'Steven Keats']","['Paul Lewis', 'Richard C. Meyer', 'Derek R. Hill']",234,236,235,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27191,0,4000000,0,1,"To ensure a full profitable season, circus manager Brad Braden engages The Great Sebastian, though this moves his girlfriend Holly from her hard-won center trapeze spot. Holly and Sebastian begin a dangerous one-upmanship duel in the ring, while he pursues her on the ground.",1,712597,36000000.0,152.0,1,0,The Greatest Show on Earth,6.6,"['circus', 'travelling circus']","['Betty Hutton', 'Cornel Wilde', 'Charlton Heston']","['Cecil B. DeMille', 'Fredric M. Frank', 'Theodore St. John']",186,40,40,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27205,0,160000000,1,1,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",1,733967,825532764.0,148.0,1,Your mind is the scene of the crime.,Inception,8.1,"['loss of lover', 'dream', 'kidnapping', 'sleep', 'subconsciousness', 'heist', 'redemption', 'female hero']","['Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Ellen Page']","['Hans Zimmer', 'Christopher Nolan', 'Emma Thomas']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27274,0,2500000,0,1,"A medical school dropout loses his fiancée in a tragic lawnmower incident, and decides to bring her back. Unfortunately, he was only able to save her head, so he goes to the red light district in the city and lures prostitutes into a hotel room so he can get parts for his girlfriend.",1,726619,205068.0,85.0,1,A terrifying tale of sluts and bolts.,Frankenhooker,5.7,"['female nudity', 'prostitute', 'lightning', 'brothel', 'reanimation', 'dark comedy', 'mad scientist', 'crack cocaine', 'decapitation', 'electrocution', 'new york city', 'dismemberment', ""frankenstein's monster""]","['James Lorinz', 'Patty Mullen', 'Joanne Ritchie']","['Ted Hope', 'Kevin Tent', 'Caroline Sinclair']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27303,0,15000000,0,1,"Hatch Harrison, his wife, Lindsey, and their daughter, Regina, are enjoying a pleasant drive when a car crash leaves wife and daughter unharmed but kills Hatch. However, an ingenious doctor, Jonas Nyebern, manages to revive Hatch after two lifeless hours. But Hatch does not come back unchanged. He begins to suffer horrible visions of murder -- only to find out the visions are the sights of a serial killer.",1,728355,12201255.0,103.0,1,He was bought back from the dead... but he didn't come back alone.,Hideaway,5.0,['suspense'],"['Jeff Goldblum', 'Christine Lahti', 'Alicia Silverstone']","['Brett Leonard', 'Dean R. Koontz', 'Andrew Kevin Walker']",13,14,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27323,0,300000,0,1,A successful businessman attempts to shut down a video arcade he believes is harmful to the mental health of children.,1,723973,3952448.0,88.0,1,More fun than games!,Joysticks,5.2,"['video game', 'female nudity', 'sex', 'nudity', 'nerd', 'independent film', 'arcade', 'teen movie', 'teen sex comedy', 'teenager', 'valley girl']","['Joe Don Baker', 'Leif Green', 'Jim Greenleaf']","['Larry Bock', 'George W. Perkins', 'Kristin Nelson']",255,255,255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27367,0,1344000,0,1,"The Minivers, an English ""middle-class"" family experience life in the first months of World War II.",1,709090,13500000.0,134.0,1,"""Mrs. Miniver"" is more than a picture -- It's dramatic. It's tender. It's human. It's real.",Mrs. Miniver,6.7,"['england', 'based on novel', 'hostage', 'world war ii', 'prisoners of war', 'pilot', 'rose', 'river patrol', 'bombing', 'dunkirk']","['Greer Garson', 'Walter Pidgeon', 'Teresa Wright']","['Harold F. Kress', 'Cedric Gibbons', 'Edwin B. Willis']",254,248,250,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27418,0,12000000,0,1,"Truman Gates, a Chicago cop, sets out to find his brother's killer. Meanwhile, another of his brothers, Briar (a hillbilly) decides to find the killer himself.",1,726395,15942628.0,108.0,1,A Chicago cop from the hills of Kentucky. Hunting his brother's killer. Seeking justice country style.,Next of Kin,5.0,[],"['Patrick Swayze', 'Liam Neeson', 'Adam Baldwin']","['John Irvin', 'Michael Jenning', 'John Warnke']",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27432,0,100000,1,1,"Stan works in drudgery at a slaughterhouse. His personal life is drab. Dissatisfaction and ennui keep him unresponsive to the needs of his adoring wife, and he must struggle against influences which would dishonor and endanger him and his family.",1,722402,362222.0,83.0,1,0,Killer of Sheep,6.5,"['shoe seller', 'money', 'slaughterhouse']","['Henry G. Sanders', 'Kaycee Moore', 'Charles Bracy']",['Charles Burnett'],255,255,255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27505,0,103000,0,1,"Three sideshow performers leave their lives of captivity and form a conspiracy known as ""The Unholy Three"" - a sideshow ventriloquist, midget, and strongman work together to commit a series of robberies.",1,702985,704000.0,86.0,0,0,The Unholy Three,5.8,"['robbery', 'silent film', 'sideshow']","['Lon Chaney', 'Mae Busch', 'Matt Moore']","['Tod Browning', 'Irving Thalberg', 'Harvey Parry']",255,255,255,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27506,0,259000,0,1,Silent film (with musical score) about the vengefulness of a cuckolded magician (Lon Chaney) paralyzed in a brawl with his rival (Lionel Barrymore).,1,704150,921000.0,65.0,1,0,West of Zanzibar,6.2,"['magic', 'silent film']","['Lon Chaney', 'Lionel Barrymore', 'Mary Nolan']","['Tod Browning', 'Irving Thalberg', 'Cedric Gibbons']",246,239,231,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27549,1,6000000,0,1,"Mark Singer returns as Dar, the warrior who can talk to the beasts. Dar is forced to travel to earth to stop his evil brother from stealing an atomic bomb, and turning their native land from a desert into... well... a desert! Written by Jim Palin",1,726991,869325.0,107.0,1,0,Beastmaster 2: Through the Portal of Time,4.6,"['based on novel', 'time travel', 'sequel', 'psychotronic', 'sword and sandal', 'beastmaster', 'warrior', 'time portal', 'gun fight', 'sword and sorcery']","['Marc Singer', 'Kari Wuhrer', 'Sarah Douglas']","['Mark Damon', 'Sylvio Tabet', 'Robert Folk']",25,32,50,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27569,0,31000000,1,1,"Working-class father John Crowley is finally on the fast track to corporate success when his two young children, Megan and Patrick, are diagnosed with Pompe disease - a condition that prevents the body from breaking down sugar. With the support of his wife, Aileen, John ditches his career and teams with unconventional specialist Dr. Robert Stonehill to found a bio-tech company and develop a cure in time to save the lives of Megan and Patrick. As Dr. Stonehill works tirelessly to prove the theories that made him the black sheep of the medical community, a powerful bond is forged between the two unlikely allies.",1,733793,15134293.0,105.0,1,Don't hope for a miracle. Make one.,Extraordinary Measures,6.0,[],"['Harrison Ford', 'Brendan Fraser', 'Keri Russell']","['Robert Nelson Jacobs', 'Michael Shamberg', 'Stacey Sher']",3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27573,0,40000000,1,1,"Milo Boyd is a bounty hunter whose latest gig is rather satisfying, as he finds out that the bail-skipper he must chase down is his own ex-wife, Nicole -- but she has no intention of getting nabbed without a fight. Complicating matters, Nicole's wannabe-boyfriend, Stewart, joins the chase.",1,733847,136000000.0,110.0,1,"It's a Job. It Isn't Personal. Well, Maybe a Little...",The Bounty Hunter,5.6,"['bounty hunter', 'ex-husband ex-wife relationship']","['Gerard Butler', 'Jennifer Aniston', 'Gio Perez']","['George Fenton', 'Jane Musky', 'Neal H. Moritz']",18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27576,0,110000000,1,1,"As a CIA officer, Evelyn Salt swore an oath to duty, honor and country. Her loyalty will be tested when a defector accuses her of being a Russian spy. Salt goes on the run, using all her skills and years of experience as a covert operative to elude capture. Salt's efforts to prove her innocence only serve to cast doubt on her motives, as the hunt to uncover the truth behind her identity continues and the question remains: ""Who is Salt?""",1,733974,293329073.0,100.0,1,Who is Salt?,Salt,6.2,"['assassination', 'spy', 'cia', 'kidnapping', 'cold war', 'soviet union', 'double agent', 'race against time', 'revenge', 'on the run', 'shootout', 'espionage', 'female protagonist', 'hitwoman', 'terrorism', 'violence', 'russian spy', 'intelligence officer', 'action heroine']","['Angelina Jolie', 'Liev Schreiber', 'Chiwetel Ejiofor']","['Avy Kaufman', 'James Newton Howard', 'Stuart Baird']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
